NOOFTASKS,NOOFMAC,LENGTH,LOAD,ARRIVAL,ALGO
757,18,38430285,2828,14393,0
579,16,29037951,3119,10822,4
686,26,34815731,3004,12999,1
764,24,39737336,2979,14491,3
529,14,25791111,2886,10221,0
729,15,37026424,2788,13695,0
794,27,39775764,2830,15092,3
538,27,27642962,2008,10217,0
701,20,35582389,2597,13222,0
659,11,33528797,2640,12492,4
716,14,35859771,2382,13415,2
526,27,26667978,2747,9951,0
674,25,34316113,2479,12766,0
672,24,33148292,2604,12879,0
726,14,37127606,2818,13828,1
552,17,28525539,2494,10460,0
765,15,38628882,2842,14574,0
643,15,32735184,2946,12300,0
626,19,31610493,2434,11895,1
517,20,25819171,2392,9893,0
671,24,32943191,2036,12797,1
796,28,40544988,2556,14859,0
671,22,34158816,2771,12716,0
704,23,35197441,2304,13122,2
612,29,31235058,2751,11706,1
666,23,33086180,2643,12603,5
738,26,36419669,2394,13817,2
743,16,37919965,2338,14280,2
570,20,29546682,1924,10922,1
606,24,28726071,2557,11609,4
558,27,28442713,2487,10622,0
582,14,28006456,2607,11008,0
633,19,30872802,3101,12050,5
680,24,34924236,2259,12879,0
786,19,39128663,2486,15099,0
606,17,29779905,2404,11336,1
526,26,26951691,2716,9999,0
508,20,25349267,2441,9758,5
777,25,38351343,2279,14886,1
561,23,28731668,2725,10777,0
783,12,37761036,3044,15097,1
606,22,30308219,2646,11458,2
530,21,25262473,2576,10270,0
615,25,31189910,2360,11543,1
550,20,27282895,2380,10391,0
633,18,30720475,1814,12164,2
575,23,28692616,2948,10938,1
505,21,24175987,2483,9790,1
735,10,35984720,2192,14081,4
579,11,29058178,1758,10984,0
609,18,30499937,2643,11715,4
704,11,35957520,2096,13540,1
540,27,26770314,2593,10380,0
545,10,27899057,2273,10445,4
691,24,34377552,2283,13107,1
534,19,26836303,2915,10146,1
501,14,23982811,2524,9476,2
778,14,39648320,2724,14780,2
797,26,40823845,2222,15129,1
677,22,34381770,2501,12968,1
631,30,31919533,2664,11810,0
720,26,36959372,2407,13587,2
699,13,34502496,2706,13219,0
714,11,35704312,3126,13465,4
752,29,36631347,2245,14345,5
678,24,35717509,2253,12860,0
507,27,25145694,2924,9616,1
755,12,36131025,2049,14465,0
662,27,32634936,2903,12484,0
738,13,37202576,1984,13949,0
604,13,30857961,2584,11490,4
579,29,28315815,2150,10851,5
511,27,26593145,2802,9750,0
571,12,29692737,2531,10865,2
734,25,38457993,2824,13792,2
753,14,38184158,1761,14282,2
788,23,37915606,2379,14941,2
794,18,39878824,2251,15012,0
774,10,41458147,2235,14754,4
790,17,39326826,2391,14950,3
744,16,36821892,2136,14074,2
505,30,26010917,2975,9554,0
651,20,34980479,2032,12469,0
661,28,33407113,2552,12742,2
652,13,31734936,2788,12393,2
711,11,35805564,1894,13330,2
793,14,39344462,2765,14905,0
637,30,32256274,2964,11976,0
580,18,29549851,2116,10990,4
507,30,24593112,2924,9432,0
660,30,33240884,1777,12530,0
613,15,30758767,2269,11454,0
751,18,38116168,2446,14107,1
741,25,36552375,2128,14239,1
533,18,27699441,2083,10084,0
548,25,27027216,2196,10469,1
668,23,34124164,2590,12693,0
625,14,32551540,2440,11834,4
685,10,33554892,3054,13093,0
709,10,35692822,2244,13537,4
523,30,25384181,2573,10019,1
689,17,36873323,2405,12917,2
558,15,29017849,2463,10619,0
611,13,30523797,1987,11618,0
671,23,32661859,2031,12733,0
518,24,25964216,2664,9779,1
761,22,37390397,3087,14536,0
774,19,39119430,2497,14632,2
640,20,33191593,2713,12248,1
632,18,32306053,2775,12052,1
770,27,38859384,2496,14554,0
552,28,29381321,2577,10278,0
533,22,25888849,2615,10294,2
734,11,37044812,2675,13956,1
653,16,33247928,2945,12383,2
673,20,32115866,2581,12944,1
547,13,29053477,3045,10302,4
718,18,36898382,2465,13638,2
773,15,38697306,2610,14606,0
712,20,35907778,3060,13391,5
659,13,33115565,2869,12481,4
675,10,33420734,2501,12876,2
674,23,33120702,2491,12887,0
535,22,26848353,2491,10227,1
701,20,35160768,2916,13104,0
792,28,39633244,2561,15139,0
525,24,25991779,2340,9989,0
571,26,27558057,2438,10881,0
742,28,37033216,2739,14070,0
669,17,33865006,2249,12896,0
775,12,38859300,2562,14839,4
800,19,40730019,2315,15059,2
725,12,36730043,2400,13910,3
692,30,33840856,2316,12993,0
723,19,35468243,2846,14015,0
670,21,33180433,2761,12661,0
760,28,37750090,2767,14688,0
549,22,27880151,2282,10555,2
524,26,26704823,2386,10065,0
508,27,25654238,2249,9449,0
728,22,36411568,2540,13831,1
698,10,34656815,2418,13150,0
702,17,34844528,2867,13340,0
662,15,33393485,2220,12446,2
622,14,29660851,2525,11797,0
623,24,32301996,2494,11819,1
543,28,27283548,2753,10291,2
605,14,29518708,2646,11297,1
704,29,34996507,2198,13331,0
615,21,30839757,3016,11844,0
713,10,35606513,1123,13514,2
685,27,33630972,2622,12943,0
747,10,36287732,2372,14102,1
737,15,36272975,2146,14017,0
501,12,25067689,2178,9434,0
689,23,34881613,2377,13014,2
795,16,41272867,3111,15024,5
678,14,33903193,2310,13027,2
589,14,29311716,1762,11002,4
596,14,30091848,2020,11402,2
604,16,29649829,2006,11472,2
711,18,35472254,2291,13464,1
578,23,29510045,2436,10735,4
573,16,29785345,2323,10955,4
511,21,25870567,2305,9659,4
772,27,37910616,2217,14757,4
518,25,26178845,2877,9889,0
729,18,36724261,2164,13792,1
628,10,31652012,2003,11950,4
654,27,32163992,2692,12416,1
551,17,26710581,2194,10261,1
510,30,24591373,2371,9540,3
765,21,40117893,2562,14560,3
634,11,31131943,2494,11871,1
547,12,26865979,3016,10360,2
615,28,30773076,2344,11550,0
521,11,25685744,3114,9572,5
792,22,39820343,2429,15023,0
736,27,37054227,2383,13974,0
512,20,25427198,2357,9869,2
539,11,27190252,2670,10077,5
552,26,27968610,2818,10401,1
549,12,27904591,2366,10452,2
630,30,30766329,2643,11908,0
580,19,28540600,2612,11101,1
791,28,38737170,2419,15045,0
746,20,37012327,2729,14173,4
752,11,38190944,2463,14206,1
512,22,25730908,2581,9812,2
710,11,36066107,2850,13587,0
682,10,33143757,2924,12909,2
575,21,27892496,2512,10852,2
718,30,36953775,2643,13616,0
600,19,29320003,2634,11637,5
643,30,31139935,2326,12177,0
549,20,27356483,2494,10336,2
544,29,27550003,2309,10441,0
559,26,28005049,2030,10588,0
564,30,28715193,2229,10830,0
531,16,26630939,2313,10013,3
561,22,28836583,2564,10583,1
503,23,24596047,2936,9693,1
667,13,33784050,2607,12561,2
515,21,26217189,2352,9801,1
522,29,24712105,2685,9884,0
544,11,27560776,1745,10395,2
503,15,24632143,2350,9689,0
659,24,34450600,2440,12665,4
580,22,29375127,2801,11155,1
790,20,39250098,2579,15094,0
576,24,29138519,2380,10968,2
501,22,23431969,2945,9467,0
747,13,37462978,2314,14109,0
691,11,35332432,1340,13027,1
738,13,37414126,2948,13747,0
615,23,30975642,2315,11538,0
554,17,28060956,2648,10491,1
754,19,37473582,1957,14512,2
628,23,32082987,2483,11939,5
676,16,33519269,2404,12840,0
554,12,28826241,1981,10462,0
510,29,26246453,2085,9816,0
786,25,38438985,2425,14800,0
551,23,26665491,2879,10454,1
517,23,26025141,2466,9815,1
514,21,25671647,2830,9852,1
611,11,31416553,2582,11530,1
721,21,36066819,2120,13658,2
788,20,37957548,2789,14810,0
798,26,39755719,2089,15255,1
687,25,33586092,2488,13085,5
798,26,40871677,2734,15316,4
738,14,36606975,2360,13941,0
531,18,27789832,2095,10024,0
704,20,34834381,2402,13218,3
635,16,31309946,2453,12016,2
629,25,31956888,2324,11972,0
545,17,25905921,2171,10479,0
567,27,28170447,2416,10797,0
569,29,27269015,2335,10796,0
724,23,36670616,2909,13763,5
686,23,34986377,2072,13288,1
780,15,39748488,2903,14638,2
722,21,35398038,2709,13713,2
509,23,25150041,2199,9924,1
656,13,32809893,3050,12181,4
795,19,39412753,2161,15041,1
652,24,32396432,2226,12529,2
574,13,29857416,2634,10792,1
586,26,29774615,2672,11205,0
744,17,37805657,2674,14170,2
743,14,38065194,2133,14154,0
687,13,34087678,2921,13127,4
512,27,26755810,2656,9703,5
530,26,25989180,2366,10103,0
800,12,40131505,2239,15388,4
687,25,35037825,2434,13097,5
725,10,36460405,1858,13448,1
540,11,26508143,2055,10180,2
689,18,35096079,2211,13119,1
769,27,38692342,1818,14451,0
534,27,27198925,2616,10005,1
550,28,28110441,2382,10282,5
750,28,35906585,2524,14046,0
787,25,39634704,2688,15037,1
791,17,39131369,2704,14974,0
703,13,34528222,2424,13298,0
594,26,29568206,2185,11403,0
761,18,39480895,2892,14524,1
504,10,24199864,2385,9383,0
799,30,38878615,2507,15317,0
698,10,34409542,2716,13194,0
628,29,30802743,2599,12076,0
524,24,26010662,2431,9921,0
654,11,32858588,2923,12454,5
749,13,37990187,1689,13952,0
725,27,35932670,2690,13683,0
714,10,35365025,2539,13436,4
530,30,26981731,2813,10026,0
619,11,31600270,2195,11636,5
701,29,36653765,2465,13418,1
653,29,32509883,2597,12387,2
703,18,34707645,2528,13418,2
627,20,31694559,2139,11905,0
522,21,26128008,2448,9763,0
537,22,26879289,2381,10107,0
794,20,38735883,2830,15037,0
649,17,32062478,2911,12314,4
585,18,30330017,2666,11200,0
713,23,35126166,2417,13611,0
778,20,38525871,2570,14944,4
592,17,29407111,2581,10942,2
582,12,29798897,2366,10895,0
503,19,25023188,2615,9427,1
746,16,36402188,2220,14013,4
589,16,30054541,2392,11276,0
573,26,28403012,2173,10868,2
518,14,25662091,2906,9902,2
505,19,25728771,2556,9408,3
699,15,34342152,2937,13477,0
759,12,38274546,1831,14648,0
567,13,28658998,2537,10884,1
568,28,28064798,2657,10679,2
684,30,33680031,2981,13038,0
782,21,40204483,2176,14964,2
729,23,36256911,2376,13990,1
510,12,25215515,1955,9537,5
549,16,27187880,2119,10482,0
740,15,36378146,2581,14026,2
657,28,32239233,2793,12456,0
731,24,37406142,2090,13835,1
684,23,34536257,2952,13015,4
586,30,30991759,2160,11011,0
721,13,35626556,2461,13689,3
720,10,34875570,2591,13760,5
718,16,35552494,3074,13712,0
543,12,28104899,2693,10264,4
619,23,30671798,2781,11812,0
698,13,34751834,2461,13213,0
500,21,25354950,2408,9420,0
792,27,41492163,2361,15132,1
502,19,24515877,2186,9461,1
761,19,37305075,2271,14596,0
767,25,38419068,2237,14707,0
589,29,27481469,2631,11375,1
541,30,25398906,2496,10385,0
750,19,36419461,2549,14199,4
761,10,37086818,3161,14619,2
529,16,26772071,2217,10072,0
720,20,35872582,2230,13553,5
727,25,36031384,2369,13450,0
548,29,27750177,2437,10441,1
605,18,29094169,2752,11284,5
624,12,32788088,2242,11881,0
544,15,26315393,2412,10221,0
710,11,36287731,2539,13500,2
532,14,27649194,2132,10082,2
637,28,31420512,2145,12209,0
713,12,35221779,2552,13395,1
790,23,38405923,2524,14912,1
791,11,38474996,2697,14854,1
706,27,36414854,2386,13248,2
753,23,37782145,2411,14351,0
501,21,25464117,3073,9766,0
697,16,34590265,2941,13145,0
640,21,32425052,2674,12173,0
779,28,37626181,2311,14782,1
673,13,33282279,3174,12687,0
602,16,29995153,2493,11421,1
766,29,37910711,2279,14469,1
689,19,34681277,2096,13119,2
672,16,33737151,2340,12801,0
607,30,29994298,1879,11563,1
701,17,35376491,2640,13183,1
563,23,28386567,2512,10636,0
543,18,26493314,2772,10367,5
532,25,26180908,2191,9944,0
744,26,37954344,2628,13960,0
781,30,38497592,2672,14866,0
592,30,30040530,2174,11191,1
769,30,38708208,2572,14431,1
797,12,39623959,2195,15179,5
622,27,31796668,2123,11754,2
679,16,33565438,2574,13052,0
716,21,36075782,2010,13643,0
505,17,25692698,2518,9734,2
671,26,35310605,2092,12696,0
755,26,38412559,2942,14261,1
577,20,29842704,2827,10901,1
629,23,31644346,2398,11873,5
561,26,28842115,2449,10568,2
625,18,32047923,2544,11803,5
725,27,35634383,2068,13717,2
565,15,27789664,2482,10389,0
633,27,33244828,2742,11930,5
760,30,37427749,2666,14611,0
717,25,34812726,2418,13470,0
520,21,26110121,2249,9973,5
594,15,29913558,2964,11268,4
755,23,37911725,2446,14169,0
772,28,37225551,2189,14679,1
648,15,32898664,2293,12341,1
559,12,26479470,2715,10577,1
745,30,36042706,2210,14115,0
782,10,38735515,2044,15135,4
716,28,34244228,2403,13644,1
519,11,26254787,3136,9596,0
587,21,30287878,2358,11235,0
668,15,34451927,3102,12599,0
656,30,32135410,2342,12453,1
737,28,35937044,2443,13936,3
640,16,31457927,2946,12268,0
535,20,26261742,1971,10021,0
768,27,37876956,2217,14603,1
538,29,26914391,2888,10376,0
701,18,35940475,2510,13414,0
628,27,30520508,2347,11772,0
632,21,31339444,3144,12048,4
678,19,34241541,2918,12905,2
771,13,37567958,2522,14489,5
585,16,29130669,2862,11112,0
736,22,36404358,2000,14081,2
518,28,25485870,2408,9804,0
636,23,31167789,2727,12225,4
714,22,35359202,2976,13650,0
502,27,25974230,2345,9521,0
667,19,34120029,2474,12662,2
510,22,25938197,2362,9735,0
749,20,38279443,1998,13983,0
638,19,32973204,2150,12342,0
653,20,33729272,2722,12318,0
511,16,26452829,2164,9773,0
676,19,33969713,1953,12935,1
735,18,36911737,1742,14066,0
603,19,29759108,3119,11349,2
784,16,39038612,3106,14741,0
530,12,27540630,3243,10268,1
755,17,36936860,2748,14398,0
646,21,32797430,2912,12241,0
773,19,38411630,2654,14548,4
656,28,33207004,2698,12283,2
652,26,31962216,2672,12210,0
576,20,27519787,2692,10891,5
753,20,37771513,2366,14196,5
798,20,38060791,2498,15023,2
618,29,31108837,2605,11690,1
751,29,37801199,2682,14089,2
666,30,32732012,2259,12791,5
630,29,32499827,2624,11942,0
781,12,40118030,2300,14876,0
780,29,38372948,2534,14867,0
551,24,28361997,2444,10501,0
709,15,35441787,2292,13515,1
797,24,39603551,2506,15248,1
670,14,33813168,3050,12675,1
643,15,32383864,2317,12328,0
697,17,35740348,2226,13248,0
580,26,28929218,1825,10816,1
678,14,32779688,2441,12860,0
529,30,26940551,2366,10057,0
696,23,34267834,2847,13157,5
735,30,35837946,2320,14043,0
652,25,32932971,2592,12321,1
640,24,32393112,2143,12134,0
609,22,30173021,2750,11773,5
717,18,35674738,1948,13520,2
504,16,25435605,2867,9542,1
753,18,38492774,2587,14557,4
693,25,35707477,2984,13497,2
528,20,27275952,2328,9964,0
744,19,38423694,2929,13865,2
691,10,34591293,2423,13079,5
660,25,33887522,2804,12533,0
757,26,38675410,2254,14390,0
582,17,29408636,2575,10726,0
537,23,27237412,2810,10335,0
723,16,35498343,3006,13709,5
539,22,27525209,2482,10187,2
642,15,31343778,2234,12083,0
530,22,25366684,2646,10047,3
722,24,37446441,2365,13769,1
504,27,25374356,2763,9516,1
616,28,30232990,2873,11711,1
643,28,33507526,2276,11941,0
733,24,37769536,2384,14052,0
640,20,32294611,2695,12160,0
667,11,33741413,3061,12765,0
663,14,32336024,2982,12645,1
518,28,26842194,2490,9978,1
661,27,32867327,2491,12453,5
683,20,33236495,2334,12992,2
528,17,26719375,1956,10093,0
582,20,29000670,2628,11170,0
600,14,30150266,2694,11579,2
763,21,38641412,2434,14619,0
542,20,25811035,2067,10109,0
540,27,27965339,2464,10255,1
713,19,36083433,2537,13477,1
774,29,39288031,2041,14745,1
767,27,39101677,2246,14582,1
519,23,27809815,2770,9960,5
780,25,38819637,3052,14700,1
745,16,38224000,2558,14045,1
709,21,35318216,2391,13377,4
623,25,31411239,2631,11852,0
595,16,29655172,2420,11293,2
613,18,29497669,2319,11545,0
606,13,29309300,2387,11493,5
794,20,39668705,2549,15230,0
566,18,28379138,2114,10743,1
514,10,24095921,2890,9678,0
799,14,39528965,2505,15327,2
768,11,38447794,2642,14631,0
787,13,39923869,2203,14865,0
776,17,39744523,2858,14578,0
639,27,31779785,2804,12054,1
510,22,25114941,2491,9711,1
561,18,28019331,2037,10721,0
722,19,34903731,2308,13626,2
753,20,38823309,1975,14275,1
749,30,38609859,3000,14194,0
555,27,27773670,2940,10485,0
735,25,36351366,1825,13905,1
591,11,29334922,2717,11044,0
609,15,30032199,2756,11633,2
799,26,39178097,2457,15095,5
644,28,32161546,2498,12071,0
710,13,35087805,2346,13466,5
661,27,33850465,2758,12495,5
563,29,28224870,2403,10866,0
718,26,35866081,2324,13565,1
780,11,38996017,2337,14709,2
563,15,28250228,2374,10746,0
751,13,36695551,2211,14152,3
681,30,33071293,3075,13049,0
695,21,34987801,2539,13170,1
584,16,29557956,2345,11082,1
590,19,30408510,2853,11058,1
651,26,32925690,2532,12331,1
661,20,33312677,2894,12640,2
508,29,25249190,2070,9630,0
680,11,33200751,2711,12869,2
743,21,37178678,2440,14005,2
759,29,38391370,2480,14320,0
733,23,36944735,2531,13959,1
522,22,26023396,2314,9775,2
606,14,30233351,2499,11462,4
660,15,33165284,1920,12755,2
642,16,32614622,1698,11994,0
687,11,35010843,2243,12934,3
527,17,26411434,2312,9904,1
539,17,27249311,1826,10234,0
796,16,40569126,2339,15125,1
716,20,35710313,2045,13533,2
559,24,27547269,1761,10645,0
556,28,28303276,2271,10468,1
558,29,26919701,2620,10499,0
773,26,38420362,2116,14518,0
634,12,32175131,2248,12129,2
604,20,29960483,2827,11432,5
516,24,25492082,2579,9742,2
769,12,39038973,2742,14513,2
691,27,33600235,2275,13208,1
709,13,36517625,1757,13435,2
785,11,38953859,1996,14847,0
738,15,38800306,2676,13888,4
715,23,36253763,2648,13472,2
501,12,25223359,2445,9402,1
783,24,39499355,1966,14753,0
638,11,31264864,2517,11917,1
671,11,33728462,2643,12734,0
668,27,34253960,2451,12735,0
672,22,33487872,3101,12652,0
622,18,29976300,2052,11848,1
512,26,25296985,2410,9709,0
600,25,30564988,2257,11290,4
758,18,39161976,2270,14453,0
755,14,38550439,2449,14202,0
718,18,36157028,2862,13789,2
726,25,36826231,2393,13780,0
530,18,25895326,2466,10225,1
775,13,38848389,2039,14590,5
711,15,34770728,2631,13450,0
691,12,35718808,2203,12954,1
502,16,24120077,2743,9519,0
655,22,31405216,2425,12374,5
673,15,34530799,2264,12868,1
632,15,31388576,2427,12095,5
718,29,36189347,2304,13661,0
596,14,29220026,3056,11182,4
583,26,27995349,2239,11001,1
776,23,38586828,2174,14682,0
774,30,39088339,2294,14608,0
602,18,30378539,2125,11365,5
693,20,34286264,2722,13047,4
702,29,35837127,2787,13217,0
715,22,36115651,2887,13519,5
542,10,28175304,2638,10084,5
735,11,35104297,2887,14040,0
775,11,39645087,2970,14725,1
798,29,40336787,2704,15112,5
781,12,38963867,1933,14853,2
660,30,31851239,2804,12467,0
716,15,33781866,2336,13432,5
524,13,27277078,2575,9968,0
780,22,39761523,2059,14776,5
797,24,39443489,2697,15212,0
782,19,37849291,2335,14653,5
778,17,39239439,2235,14784,2
534,20,26903435,2230,10006,1
518,23,26383214,1847,9979,0
510,21,25227771,2446,9751,2
783,23,39896505,2498,15040,0
549,11,27603148,3103,10203,0
595,10,28681623,2763,11345,0
517,12,26320916,2221,9808,4
533,24,27155411,2862,10314,1
554,14,26970139,2527,10507,0
598,21,29435807,2343,11219,0
651,25,32855353,2673,12309,2
756,29,38051747,2470,14224,0
603,15,30471081,3170,11470,4
729,28,37216338,2466,13783,0
508,18,24805928,2497,9634,5
632,30,30812634,2248,11975,4
777,17,39612745,2440,14735,5
747,23,37620062,2994,14163,2
536,14,27783725,2879,10210,5
548,27,27277862,2338,10332,1
596,12,30651367,2578,11378,1
751,18,36685332,2753,14372,0
602,15,30736859,3032,11502,5
633,26,30901751,2461,12118,1
505,16,25608425,2105,9637,0
621,24,31688301,2503,11802,0
515,13,25201111,2369,9751,4
555,27,26849148,3146,10611,0
517,15,25322981,2127,9814,2
519,10,25999124,3141,9840,2
766,30,39046028,2303,14474,2
515,30,26289843,2635,9675,0
768,28,37121512,2320,14353,1
792,13,39907532,2430,15171,2
640,17,32014690,2095,11971,1
598,22,29894830,2108,11331,5
579,30,29575189,2296,11014,5
674,26,32211009,2432,12693,1
620,19,31516837,3044,11686,3
591,22,30602786,2931,10958,2
519,15,26107942,2077,9802,0
504,16,25579148,2397,9528,2
511,27,24456796,2637,9809,0
731,18,37878288,2048,13698,0
565,23,28331515,2835,10743,0
797,13,38611016,2328,15227,4
619,24,31664533,2877,11803,1
612,21,30205942,3274,11452,0
533,24,26931891,2530,10165,1
519,17,26712395,2434,9802,5
757,24,37696440,2447,14259,0
773,24,39204586,1927,14737,1
733,15,36282316,2185,13669,0
625,15,29945202,2418,11814,0
753,12,37607115,2565,14087,0
573,10,29311410,2227,10810,0
743,23,36833392,2539,14149,2
564,16,27561924,3098,10678,5
636,14,31301648,2626,12133,4
552,24,27968922,2221,10650,0
541,26,25744017,2441,10237,1
758,30,37624898,2800,14246,1
762,18,38599767,2573,14521,1
723,25,35807520,2434,13845,5
767,13,37971406,2156,14373,4
702,26,35955368,2532,13187,0
524,12,25315231,2634,10017,0
591,23,29113403,2739,11274,2
591,25,30584043,2380,11089,0
540,29,26279128,2145,10107,4
516,20,25956210,2388,9723,4
736,18,35888762,2712,14290,0
611,25,29838209,2666,11668,0
797,24,38797496,2550,15346,1
657,17,31571655,1870,12665,2
636,18,31557862,2632,12079,0
550,26,29005090,3113,10579,4
798,14,40369844,2015,14994,0
678,13,32870228,2581,13010,2
692,25,33983113,2825,13028,0
730,16,35959371,2366,13818,0
731,15,37023037,3150,13808,1
704,14,34685027,2285,13229,4
579,26,29061856,2575,10862,1
644,11,31458390,2083,12206,0
533,15,27580213,2463,10233,2
549,13,28836033,2345,10540,4
648,11,33299476,2298,12007,0
794,15,39040137,1828,14931,1
632,25,31291623,2659,12096,1
626,30,32956415,2293,11785,0
648,17,33418372,2555,12408,2
603,15,30120017,2613,11307,1
531,21,26393261,2214,10116,0
744,21,38100644,2328,14080,0
710,29,36004346,2570,13460,0
764,18,37451203,2483,14401,0
605,27,30141278,2571,11346,5
575,17,28222213,1809,10902,1
553,25,29172962,2652,10661,0
615,21,31624500,2693,11559,0
597,12,30901238,2301,11200,0
764,29,37864673,2451,14579,1
727,23,36681821,2562,13739,0
522,25,25678029,2729,9946,1
534,30,25784686,2909,10144,0
594,28,28819053,2651,11280,0
584,17,28312125,1783,11080,0
516,27,25937077,2698,9630,5
616,19,29817308,2255,11638,0
576,22,29521765,1982,11113,0
627,24,30663937,2212,11835,3
658,13,33029617,2909,12422,2
739,14,37149143,2167,14053,0
775,11,38783179,2197,14916,1
532,27,26380654,2856,10052,2
676,17,35129416,2379,12921,2
730,16,36789406,2667,13749,0
635,26,30620361,2765,12202,5
767,18,38181006,2649,14588,2
744,15,36475599,1931,13903,1
566,29,28915026,2120,10625,3
675,14,34214670,2571,12758,0
538,12,27746698,2548,10318,3
590,30,29357770,2742,11431,0
628,18,30387692,2762,11977,5
559,11,27693303,2151,10666,0
602,27,31207680,2628,11535,0
786,20,39482433,2191,15068,0
727,26,37979585,2777,13806,0
712,24,36144937,2810,13709,5
754,20,37359496,2412,14181,5
630,13,31125272,2105,11997,2
554,19,28284191,2415,10706,1
761,23,37928057,3174,14476,1
604,13,30644536,1962,11438,4
788,20,39153341,2478,14959,0
744,26,37076081,2501,14151,0
647,19,32129407,2139,12161,0
777,20,36909944,2182,14690,5
599,24,30559563,2619,11335,0
674,29,33735748,2436,12667,1
528,16,26862081,2558,10101,0
553,27,28983084,2532,10552,0
551,11,27801971,2855,10474,4
531,10,26513689,1679,10151,0
726,15,36864964,2472,13727,0
603,24,30762311,2732,11525,4
703,15,33887457,2584,13199,1
777,13,37861236,2390,14883,1
562,15,28465760,2092,10673,0
599,13,31235943,2780,11516,0
725,17,36411567,3322,13883,5
661,28,34083952,2755,12430,2
561,27,27956811,2633,10619,1
707,24,35533155,2776,13415,1
656,18,31649998,2624,12688,1
516,20,25448831,2408,10024,1
777,25,37798181,2276,14699,5
746,22,36886640,1972,14227,0
751,21,37934130,2597,14390,2
741,17,35773163,2473,14157,0
664,16,34394090,2396,12643,0
769,20,38853032,3333,14601,0
782,26,38760088,2738,14840,1
716,25,36564832,2831,13727,0
743,11,35849197,1515,14142,1
771,24,37848970,2476,14777,0
534,26,26307435,2586,10076,0
710,12,34625155,2049,13821,4
795,10,39148421,2490,14982,2
711,13,34801463,1853,13402,5
535,14,27374313,2467,10277,0
638,22,30045949,1866,12202,1
516,24,26269937,2569,9628,4
735,24,37105655,2504,13750,1
736,13,36062345,2860,13796,0
788,28,40154140,2136,14789,0
564,16,28605008,2062,10712,5
748,12,37409187,2603,14060,2
559,12,28021286,2088,10666,0
784,23,40426132,2692,14838,0
794,24,40514957,2467,15084,0
645,26,31162077,2577,12234,1
656,20,32738486,2240,12471,1
755,16,37949237,2831,14187,1
688,24,34766427,2548,13025,0
517,19,25860170,2344,10092,5
732,21,36131443,2780,14089,1
703,17,33867238,3006,13278,0
620,15,31060373,2299,11951,1
544,25,28399758,2632,10174,5
557,26,28089882,2646,10545,1
734,11,37558217,2525,13943,0
746,26,38337643,2417,14189,1
770,28,39038367,2489,14439,1
599,17,30026859,2476,11317,2
649,26,32515909,2967,12535,1
512,11,24716398,1550,9730,0
546,19,26903801,2603,10474,2
665,11,33972807,2617,12672,4
767,22,38677762,2589,14701,0
705,18,34882194,2501,13634,0
582,29,29047796,2774,10979,0
519,16,26670907,3058,9922,5
622,19,30759382,2557,11616,1
510,26,25796987,3148,9784,2
746,27,36204063,2439,14059,2
504,30,25655660,2661,9571,0
636,18,32106160,3009,11990,0
666,20,34410397,2394,12552,4
535,18,27231470,2640,10322,2
535,11,26354626,2143,10090,4
523,14,26826632,2933,10150,0
616,19,30632524,2335,11593,0
679,16,33684945,2243,12869,5
619,11,31233277,2306,11788,1
557,10,28662699,2660,10564,1
606,18,29747327,2102,11348,1
765,17,37803354,2201,14459,1
538,18,25484231,2629,10159,0
763,25,37542071,2501,14390,1
535,15,26583539,2367,10127,2
783,28,38439076,2326,14845,0
565,12,28990029,2871,10646,5
754,21,37141464,2546,14305,4
780,17,40385197,2049,14763,0
571,16,28629315,2591,11027,1
697,17,33995509,2331,13193,1
704,22,34526035,2198,13668,2
610,19,30291187,2507,11693,0
718,14,36468229,2810,13576,2
533,18,26442654,2506,10100,3
766,11,37161627,2266,14448,1
702,28,35275197,2701,13323,1
562,21,29440004,2458,10753,0
601,27,30659844,1932,11442,4
712,28,34267779,2755,13536,4
639,26,32012048,2373,12076,0
637,17,32431846,2266,12064,2
747,22,37275577,2745,14253,5
649,23,33535707,2776,12042,1
701,16,35152704,2368,13317,0
692,29,36208847,2179,12934,0
776,30,37752318,2380,14820,0
783,14,39779919,2528,14782,2
758,24,38398775,2431,14191,0
706,12,35194007,2534,13197,0
629,10,30586023,2845,11925,0
763,28,39248269,2726,14682,0
522,28,26281949,2204,9857,1
641,25,30745631,2456,12290,1
516,25,26333104,2433,9722,2
725,29,37497060,2216,13919,1
509,24,25200291,2486,9561,0
544,22,27557671,2303,10351,1
508,18,25237039,2479,9556,0
741,13,37315018,2665,14037,1
599,12,29148778,2659,11228,0
736,22,36199811,3000,13849,1
658,29,33631534,2839,12458,0
554,12,28221273,2032,10525,0
612,22,30050172,2473,11649,0
769,29,38368431,2658,14551,2
657,29,33445419,2577,12337,1
535,12,27151547,2813,10142,1
614,30,30144104,2359,11536,0
521,25,25050922,2458,9957,5
574,11,28372604,2229,10995,0
639,23,31610300,1882,12293,0
691,13,35792215,2684,13122,5
798,14,40172131,2518,15058,1
602,11,30135964,2811,11436,4
524,16,25995500,2195,9840,0
773,23,37339622,2551,14669,0
652,25,31985193,3157,12239,2
659,15,32078190,2778,12490,1
603,30,30372676,2625,11576,0
786,20,40115189,2753,15027,0
775,20,37362861,2130,14543,5
794,29,39762396,2542,14982,0
607,17,31536053,2298,11621,5
701,24,34878484,2071,13293,0
