NOOFTASKS,NOOFMAC,LENGTH,LOAD,ARRIVAL,ALGO
557,27,27448667,2607,10474,5
688,24,34086698,2329,13193,5
612,15,30360489,2933,11556,5
755,20,38671110,3132,14285,5
762,26,38010801,2440,14503,5
518,26,26172199,2073,9968,5
785,19,38075791,1703,14895,5
797,20,39660931,2170,15020,5
515,18,24899700,3030,9686,5
783,30,37880026,2356,14739,5
595,24,29715942,2801,11185,5
592,11,30085676,3346,11132,5
628,22,31389187,3147,11787,5
795,19,38979312,2837,15181,5
685,24,35063953,2733,12944,5
747,19,36167926,2320,14039,5
704,20,35318618,2396,13387,5
771,22,38841956,2177,14446,5
714,27,34974479,2069,13632,5
719,22,36013446,1860,13529,5
522,19,26452488,2270,9774,5
647,28,32349504,2430,12382,5
583,25,29437833,2489,10922,5
678,12,33536020,2715,12674,5
650,26,33231515,2541,12413,5
709,17,36030535,2638,13389,5
702,29,33264800,3322,13263,5
511,28,26827613,2872,9494,5
518,29,25591375,2693,9673,5
726,10,35789597,2670,13817,5
719,27,36210597,2704,13513,5
516,13,26413540,1748,9877,5
586,21,30160173,2337,11232,5
787,13,39722270,2251,14897,5
786,28,40104468,2325,14908,5
741,16,37344038,2611,14145,5
646,15,32505990,2386,12292,5
709,28,35674942,2368,13274,5
639,29,32254406,2704,12155,5
746,15,37003976,2675,14074,5
612,27,29781220,2217,11398,5
581,23,28887138,2583,10996,5
506,28,25401398,2446,9467,5
683,13,34458711,2995,13086,5
718,13,34708427,2902,13707,5
766,18,38123736,2516,14609,5
651,15,33147555,2391,12411,5
517,23,25770821,2161,9849,5
506,27,24996059,2303,9638,5
702,22,34328430,2889,13453,5
533,21,27080651,2418,9943,5
500,10,25111770,2518,9356,5
711,13,35264620,3137,13625,5
536,30,26224720,2485,10199,5
643,10,31475680,2829,12286,5
747,15,37018339,2644,14054,5
714,17,36652046,2291,13743,5
531,11,25596298,2196,9996,5
517,26,25740190,2993,9666,5
623,25,30302510,2319,11855,5
667,26,33183760,2335,12647,5
569,18,28604449,2744,10896,5
629,21,30539408,2352,11758,5
661,14,33470676,2880,12581,5
724,18,36218521,2920,13845,5
583,25,29553891,2800,11065,5
508,12,24594559,2253,9449,5
756,16,38448453,2991,14261,5
521,10,25440421,2564,9748,5
679,21,33660502,2366,13131,5
727,28,37445207,2323,13749,5
648,13,32256645,2172,12359,5
764,23,38580773,2698,14290,5
638,15,32499894,2358,12066,5
754,10,37341456,1569,14134,5
667,11,33968301,2585,12787,5
734,19,36841307,1874,13900,5
597,13,29831659,2950,11308,5
585,14,28974921,2621,11002,5
678,30,33567225,2549,13187,5
586,23,29588548,3099,11220,5
667,21,33850890,2418,12749,5
552,23,28248584,2387,10583,5
676,26,34421367,2614,12780,5
533,22,27959326,2490,10295,5
601,25,29703674,2704,11344,5
740,29,37812553,2060,14215,5
670,28,32363526,2158,12647,5
574,30,27733119,2525,10681,5
740,10,35649423,2796,14026,5
587,27,28265661,2317,11187,5
704,28,34522098,2570,13219,5
550,10,27818315,1791,10435,5
613,20,31096816,2524,11683,5
737,11,37813629,3228,14085,5
614,16,31447361,2094,11799,5
616,21,31214518,3066,11808,5
667,12,33360841,2007,12789,5
790,25,38844626,2215,14777,5
635,27,31299134,2307,12022,5
587,30,28214677,2505,11093,5
528,16,26715872,3088,10016,5
547,21,26319977,2425,10329,5
529,19,26586593,2290,10167,5
673,20,33981922,2873,12756,5
585,15,28901109,2640,11429,5
636,26,32398634,2535,12066,5
625,17,31527774,2940,11870,5
531,13,26903213,2435,10112,5
756,22,37562791,2513,14177,5
555,21,28298097,2778,10418,5
512,23,25373293,2248,9676,5
635,13,31656187,1593,12109,5
798,11,40450908,3024,15014,5
708,20,34990869,2009,13274,5
740,26,36511592,2240,13998,5
768,26,38858216,2494,14561,5
537,22,26396807,2779,10224,5
539,15,28817639,2526,10017,5
663,25,33250451,2157,12491,5
789,23,38973469,2559,15072,5
529,28,26022765,2042,10172,5
527,16,27827691,2583,10060,5
578,30,28361971,1869,10955,5
627,18,31643198,2695,11921,5
610,29,31597070,2136,11553,5
526,16,26431154,1931,9850,5
724,17,35971522,2907,13810,5
552,20,27536828,2026,10523,5
738,23,37331301,2176,14058,5
797,26,39573547,1823,15287,5
727,22,37062880,1573,13914,5
572,27,28865536,2255,10981,5
501,23,24755507,2857,9473,5
800,17,40828788,2791,15228,5
708,18,36219546,1960,13279,5
633,25,31033331,2529,12103,5
559,26,27427340,2325,10463,5
655,18,33541382,2394,12393,5
745,30,38492532,2980,14196,5
601,11,30052223,3003,11383,5
753,13,38105832,1725,14322,5
767,19,38275744,1820,14503,5
504,21,25013107,2653,9619,5
790,11,38997787,2045,15122,5
624,21,31777272,2208,11820,5
572,19,28797276,2620,10776,5
545,18,27080613,2242,10489,5
561,14,28099013,1960,10737,5
532,23,26374614,2967,10139,5
754,28,38360779,2591,14207,5
521,30,26125271,2835,9806,5
614,24,31077333,2050,11516,5
627,24,31825869,2082,11957,5
763,12,38628814,3110,14671,5
782,19,39757225,2494,14772,5
538,23,26473613,2565,10384,5
596,22,30889534,2468,11283,5
747,30,39080783,2573,14255,5
690,30,34681000,2181,13156,5
568,10,28054785,2757,10786,5
714,20,36105293,2188,13636,5
760,14,37799470,2375,14214,5
656,23,32746991,2545,12386,5
714,16,35494745,2577,13574,5
761,18,39391360,2205,14526,5
771,11,39366854,2415,14549,5
697,25,34622297,2787,13269,5
590,22,28403008,2768,11174,5
717,16,37333706,2693,13778,5
620,27,31622946,3114,11514,5
563,23,28683465,2594,10583,5
699,29,34601476,2754,13104,5
698,11,33991634,2751,13426,5
560,20,28949444,2852,10472,5
611,10,30548982,2473,11438,5
537,12,27374032,2508,10078,5
685,15,34460694,2574,12897,5
757,28,36704189,2379,14135,5
516,27,26022608,2665,9857,5
762,30,37726880,2338,14724,5
635,16,31916196,2443,12105,5
586,14,29072798,2697,11166,5
776,10,39362093,3039,14657,5
760,11,37544500,1623,14426,5
505,27,26218037,2603,9633,5
770,27,38542092,2927,14625,5
556,30,28331243,2145,10498,5
627,26,31835914,2934,12018,5
580,21,29652576,2234,11024,5
655,21,33322217,2602,12655,5
532,13,26264497,2573,10117,5
503,13,25209830,2399,9520,5
723,21,35874760,3458,13814,5
764,12,38177435,3503,14417,5
736,22,37037199,2603,13784,5
735,23,36183515,2026,14047,5
643,25,31535005,2595,12037,5
737,20,37732809,2431,13877,5
704,30,35846159,2721,13497,5
689,14,35411987,2562,12950,5
563,24,28158977,2923,10583,5
579,13,27639086,2192,11040,5
542,26,26928341,2336,10305,5
721,30,35140580,2295,13438,5
565,28,27915960,1893,10755,5
755,12,37504001,1875,14305,5
783,30,39458462,2865,14823,5
661,14,31792936,1988,12619,5
665,24,33481077,1823,12495,5
640,28,31574349,2148,11892,5
706,25,36187805,2726,13457,5
631,29,32095875,2340,11872,5
708,30,34639645,2091,13360,5
565,30,28942949,2558,10736,5
531,25,26838847,3010,10148,5
524,27,26415521,2150,9887,5
752,22,37996907,2704,14291,5
756,22,37639407,2542,14263,5
518,20,25353592,2330,9731,5
703,22,35156174,2718,13188,5
663,22,34334153,1881,12622,5
747,18,39537279,2352,14300,5
758,10,37855278,2461,14372,5
578,26,28760334,2869,11000,5
647,23,31762676,2605,12449,5
777,19,38313016,2063,14789,5
765,29,37807182,2219,14481,5
649,19,32112703,2699,12362,5
655,30,33259758,2731,12461,5
586,24,29854649,2558,10949,5
710,26,35815683,2203,13549,5
502,13,24657667,2399,9443,5
506,18,24830352,2590,9682,5
708,27,34690998,2559,13229,5
745,21,36880586,2700,14082,5
502,24,25511242,2572,9482,5
575,24,29428432,2378,10886,5
614,24,30248336,2867,11678,5
716,10,35976834,2536,13515,5
719,21,35138454,2578,13634,5
567,25,29410317,2594,10764,5
596,16,29046762,2064,11527,5
528,20,26582848,2866,9925,5
697,23,34990437,2337,13183,5
559,29,28589047,2154,10473,5
517,30,25283936,2292,9816,5
586,29,28253088,2458,11110,5
675,19,33188881,3072,12794,5
667,20,32995102,1925,12534,5
684,30,34224745,2457,12989,5
525,11,27102871,1839,9807,5
793,18,38452134,2459,15123,5
603,15,30232860,2634,11465,5
574,10,29148794,2555,11059,5
548,29,26647105,2055,10486,5
528,19,27040358,2577,10103,5
785,22,40587545,2569,14585,5
717,25,36157988,2845,13367,5
556,11,27399871,2091,10503,5
760,19,37436862,2792,14390,5
756,24,37394409,2357,14259,5
683,25,34835750,2598,12833,5
537,13,27374307,2509,9952,5
604,17,30048633,2300,11327,5
548,17,27228052,2418,10292,5
759,29,38339664,2723,14451,5
684,15,34424231,2630,13014,5
621,13,31372768,2534,11733,5
734,26,36360069,2444,13937,5
616,20,31350104,3002,11840,5
591,29,29918573,2341,11238,5
760,28,37289774,2208,14553,5
690,19,34532778,3027,12836,5
800,11,40505281,2452,15244,5
591,10,28205524,2881,11100,5
798,16,40268708,2666,15273,5
729,21,36017937,2349,13780,5
573,30,27733221,2791,10786,5
704,25,34296300,2255,13523,5
761,23,37921654,2560,14249,5
552,25,28224235,2130,10562,5
629,16,31087868,2500,11990,5
520,22,26609837,2592,9783,5
775,20,38368021,2411,14585,5
560,26,27929275,2499,10490,5
651,29,33009911,2459,12450,5
506,30,25129615,2195,9683,5
756,22,37384619,2436,14295,5
666,16,32987629,2799,12527,5
556,15,27608732,3054,10372,5
516,24,25161572,2160,9839,5
647,14,33285902,2989,12294,5
677,10,34700729,2740,12968,5
676,11,34744097,3146,12660,5
714,21,34999408,2756,13624,5
732,20,37297092,2262,13960,5
570,14,28355533,1867,10740,5
672,15,33077883,2156,12907,5
717,30,36669162,2696,13693,5
718,10,35840813,2603,13856,5
638,20,32242031,2542,12092,5
699,12,36276347,3064,13243,5
610,21,28800301,2204,11538,5
679,11,33265263,2936,12933,5
670,20,33085503,2323,12542,5
582,19,29430624,2638,11050,5
609,28,31897036,2420,11472,5
658,26,33061155,2820,12477,5
745,28,36851144,2435,14148,5
619,14,31379624,2379,11993,5
507,16,25035098,2926,9512,5
611,17,32018228,2756,11685,5
533,16,27460163,2821,10000,5
718,18,35221648,2558,13577,5
570,25,27888530,2688,10865,5
762,25,37169005,2469,14392,5
634,18,32793358,2786,12171,5
548,30,26521934,2581,10395,5
670,21,33501514,2364,12696,5
586,24,29602666,2589,11059,5
547,23,26662331,2419,10425,5
564,30,28700866,2314,10798,5
645,10,32773775,3672,12161,5
635,12,32014339,3005,11984,5
683,10,34037684,2973,13173,5
732,12,37058748,2172,13880,5
606,13,29946267,2056,11702,5
524,11,26415573,2201,9956,5
697,20,35192168,2752,13278,5
612,11,31244175,2570,11657,5
778,14,38760819,2071,14838,5
726,11,35612875,2349,13817,5
749,17,37180151,2147,14355,5
699,28,33225398,2208,13289,5
652,12,32395204,3277,12425,5
563,27,28170111,2302,10668,5
727,30,36025848,2983,14013,5
759,21,36533938,2816,14333,5
756,27,37996042,2291,14167,5
758,22,38569834,2580,14393,5
528,24,26738196,2859,9987,5
523,13,25261699,2393,9820,5
771,18,37589705,2948,14753,5
584,21,29254857,2712,11028,5
724,27,36599607,2766,13594,5
669,24,32713243,2609,12777,5
543,10,26852031,2708,10281,5
759,22,38251668,3184,14272,5
537,20,28163545,2371,10104,5
722,11,36874252,2681,13783,5
677,29,32914965,2325,12940,5
548,27,27955717,2644,10492,5
694,29,35169648,2333,13160,5
534,22,26006384,2582,10053,5
787,23,39192189,2098,14877,5
758,22,37334242,2347,14380,5
561,20,26788097,2531,10596,5
617,19,30506208,2171,11578,5
713,30,35232402,2573,13654,5
657,20,33016786,2284,12598,5
705,28,34875575,2218,13168,5
795,20,39385033,2727,14982,5
594,18,28594056,3081,11203,5
620,25,31154123,2392,11760,5
607,10,29978527,1959,11387,5
520,19,24634537,2546,9999,5
584,27,29132319,2632,11204,5
666,15,34335086,2506,12559,5
592,12,29817899,2149,11261,5
505,19,25912991,2129,9525,5
655,20,32163708,2313,12313,5
530,18,26882494,2654,9916,5
731,27,35607313,2863,13839,5
614,22,32472622,2582,11573,5
794,30,40905636,2432,15176,5
785,22,40242730,2662,15003,5
526,16,26065374,2547,9989,5
556,14,28042685,2843,10683,5
717,27,36484909,2421,13392,5
511,29,25560124,2186,9789,5
706,20,37378204,2478,13282,5
785,30,40635672,2674,14738,5
608,12,30123804,2560,11497,5
752,10,38835581,2574,14301,5
506,27,26453826,2206,9444,5
555,24,26392802,3031,10429,5
612,23,30809231,2607,11679,5
800,28,39544136,2326,15262,5
610,16,30787215,2548,11681,5
660,21,33409672,1903,12622,5
527,26,26312720,2534,9953,5
568,26,28131148,2502,10848,5
619,27,32325038,2048,11761,5
591,22,29258239,2358,11013,5
593,19,28751903,1569,11201,5
515,23,26095957,2132,9829,5
793,19,39594735,3204,14995,5
708,17,34109858,2044,13677,5
752,16,37755840,2215,14345,5
631,17,31554953,3116,11841,5
574,20,28303102,2111,10867,5
620,18,32741441,2380,11715,5
706,20,34519758,2967,13363,5
711,29,34432471,2822,13484,5
564,13,26748218,2358,10661,5
637,22,31854397,2682,12046,5
716,14,36682415,2694,13302,5
630,20,32674496,2639,11980,5
566,12,29191545,2909,10822,5
673,25,33407634,2151,12922,5
574,23,28597203,2369,10877,5
647,16,31499298,2283,12117,5
648,24,31911128,2604,12277,5
707,25,34703152,2114,13507,5
529,12,27423228,3091,9978,5
698,10,34872463,2413,13065,5
677,28,32599924,2478,12932,5
608,28,30089022,2136,11715,5
641,20,31603722,2414,12121,5
736,17,37961098,2564,13964,5
506,26,26048165,2110,9504,5
760,14,38042997,1692,14581,5
595,20,29273873,2646,11349,5
612,13,30564840,1918,11476,5
737,14,36291405,1965,13977,5
796,17,39194662,2335,14978,5
691,20,34978595,2509,13170,5
598,24,29665805,2853,11529,5
564,30,28231678,2676,10612,5
687,23,34609107,3107,13250,5
556,10,27710737,2570,10544,5
541,20,26863795,2052,10212,5
659,19,33183315,2094,12475,5
720,19,34370202,2944,13456,5
798,17,39225094,2692,15233,5
556,15,28504385,2524,10455,5
560,26,28725448,2146,10433,5
650,14,33056968,2513,12317,5
764,17,38211786,2339,14427,5
509,21,24395490,2536,9583,5
571,29,28723990,2600,10864,5
517,15,25373915,3228,9682,5
550,11,27595323,1881,10491,5
500,10,24684909,2863,9406,5
629,21,29864939,2509,11882,5
516,10,26746240,2584,9942,5
708,27,36618170,2377,13374,5
777,24,37648924,2314,14627,5
534,25,26990203,2564,9963,5
766,16,38441080,2571,14471,5
798,19,39684849,2480,15179,5
502,27,24878004,2563,9591,5
664,27,33429890,2878,12730,5
717,12,35305347,2626,13690,5
763,17,38849105,2465,14572,5
502,22,24434215,2504,9631,5
554,15,26962535,2672,10699,5
602,22,31211300,2586,11485,5
678,18,32388174,2885,12857,5
791,16,39249161,2210,15150,5
637,16,33218930,1766,11980,5
603,29,31281453,2565,11404,5
772,16,38008450,2873,14742,5
666,19,33847976,2684,12614,5
555,10,27876836,2816,10466,5
525,15,26265996,2336,9863,5
717,18,35446734,2717,13615,5
619,30,30608780,2332,11575,5
675,24,33686586,2178,12755,5
657,18,32848231,2643,12713,5
595,10,28880700,1955,11368,5
763,30,37219734,1954,14566,5
682,20,34227202,2282,13027,5
533,22,27318828,2458,10108,5
644,27,32941558,2700,12122,5
526,10,25394642,1756,9919,5
697,14,35226881,1577,13323,5
724,19,36420747,2940,13596,5
624,16,30098165,2861,11744,5
554,11,29009111,2287,10476,5
733,18,37615399,2316,13950,5
565,20,28838619,2453,10803,5
510,13,25484221,2764,9739,5
502,11,26182782,1861,9344,5
576,22,29257496,3013,10837,5
769,30,37513305,2405,14744,5
753,30,39121733,2766,14197,5
704,28,34027616,2341,13504,5
769,24,38835639,2206,14523,5
731,26,36740061,2235,13840,5
785,18,40613571,2415,14860,5
615,10,31121981,2633,11766,5
506,21,25691008,2774,9628,5
501,22,24316093,2614,9476,5
748,16,37220607,2492,14226,5
538,13,26881635,2851,10102,5
667,17,31836738,2276,12515,5
685,27,34372187,2994,13040,5
678,26,34137868,2588,12927,5
546,19,27586111,2070,10379,5
726,30,37255114,2699,13985,5
733,12,36399046,2087,13940,5
520,11,25171171,2524,9778,5
565,29,28396262,2534,10670,5
699,18,34832390,2585,13231,5
677,23,34724980,2396,12702,5
794,17,38822167,2351,15236,5
797,24,40248460,2001,15075,5
589,26,29870208,2891,11006,5
644,18,31392589,2288,12159,5
672,12,32162903,1797,12584,5
599,28,30779981,2699,11345,5
621,14,30596537,2652,11438,5
530,28,27193651,2483,10104,5
692,11,36070533,2488,13326,5
662,15,33306947,2265,12471,5
605,19,30105825,2225,11512,5
753,23,38588081,2491,14505,5
742,21,36154584,2580,14085,5
794,30,38616920,3049,15095,5
621,24,29220241,2993,11700,5
550,10,28264350,3522,10431,5
636,19,32172627,2797,12035,5
730,19,36415714,2481,13832,5
592,15,28761918,2227,11299,5
780,24,39192624,2723,14799,5
704,24,35265933,2790,13309,5
574,18,28984276,2611,10886,5
763,18,37476152,2461,14631,5
735,24,36205008,2322,14019,5
711,25,36200084,2096,13418,5
671,30,33063697,2540,12805,5
520,20,25780746,2529,9632,5
625,13,30902731,2948,11876,5
516,30,25336786,2454,9810,5
640,14,32003708,1997,12116,5
777,17,38837398,2563,14843,5
574,29,28268262,3055,10985,5
612,21,31872911,2843,11679,5
791,30,38154567,2301,14992,5
788,21,39995716,2532,15110,5
749,17,37673804,2146,14175,5
538,24,26157114,3016,10407,5
688,24,33812056,2093,13001,5
651,20,33748904,2210,12295,5
672,23,34671814,2674,12952,5
714,22,34186635,2124,13644,5
706,23,35522928,2634,13452,5
745,25,35254878,2515,14131,5
707,27,36491416,2460,13320,5
657,29,32800479,2426,12506,5
674,11,34179197,2330,12844,5
680,13,34785102,2674,12923,5
668,10,32093407,1785,12664,5
696,16,34759615,2944,12891,5
518,26,25506521,2093,9816,5
793,27,37562162,2750,15129,5
645,10,33125135,2467,12315,5
504,18,26247236,3010,9350,5
675,12,33421859,2084,12653,5
780,25,38605264,2713,14912,5
797,29,39548953,2928,15080,5
768,28,37836278,2172,14685,5
792,22,40030082,2515,15200,5
669,28,33813210,2096,12616,5
712,24,35838167,2569,13675,5
728,13,34785006,2272,14011,5
655,26,33255616,2229,12289,5
639,18,32642301,2080,12165,5
764,18,39799653,1984,14167,5
682,17,35987073,2440,12904,5
623,15,30254471,2721,11870,5
597,19,29022914,2015,11380,5
615,24,30387312,2135,11687,5
734,20,37515940,1962,13854,5
760,21,38172354,3273,14479,5
626,17,29793123,2574,11837,5
533,17,24946975,3251,10095,5
762,15,37115220,2081,14447,5
684,14,35303789,3203,12973,5
786,29,38426783,2472,14895,5
765,17,39073347,2527,14701,5
533,29,26553848,2754,10205,5
718,23,34665402,2831,13576,5
610,10,30701862,2714,11524,5
525,28,26095965,2793,9906,5
798,20,40718971,2658,15119,5
652,12,30852570,2114,12331,5
704,29,35218751,2465,13345,5
800,13,39053606,2721,15102,5
629,30,31525468,2907,12069,5
724,13,37013743,3211,13632,5
709,10,36186688,2885,13450,5
514,27,25781162,2525,9861,5
629,24,31531957,2162,12037,5
588,10,29881156,2325,10931,5
636,24,31058693,2721,12128,5
574,29,28871595,2370,11083,5
606,17,30509872,2916,11457,5
621,29,31453596,2631,11788,5
654,21,31711465,3010,12288,5
685,16,34790294,1563,12956,5
528,15,25532837,2542,9957,5
753,20,37051162,2104,14316,5
725,30,36317932,2445,13939,5
550,13,27589058,3099,10460,5
645,17,32322922,2566,12253,5
698,28,34531797,2539,13222,5
587,23,29531147,2060,11317,5
514,25,24928461,2008,9687,5
533,12,26679946,2339,10068,5
782,18,38774298,2797,14864,5
700,30,35626792,2384,13066,5
574,28,28664592,2129,10775,5
684,16,34807965,2198,12650,5
553,16,27711247,2897,10452,5
576,10,29152526,2009,11015,5
574,12,28648030,2902,10890,5
661,22,35111885,2435,12434,5
550,25,28634574,2563,10389,5
594,14,29006162,2316,11344,5
665,16,33400091,3188,12710,5
723,11,36348008,2498,13715,5
714,11,36044170,2540,13690,5
680,24,34585276,2357,12838,5
726,11,36590334,3175,13819,5
794,17,39574347,2427,15053,5
573,11,27856178,3364,10892,5
681,10,34726054,2188,13076,5
573,11,28395101,2006,10694,5
784,14,39579253,2561,14831,5
512,13,25959373,3165,9733,5
570,10,29468043,1782,10601,5
739,22,35933254,2438,14060,5
682,25,34270129,2790,12832,5
783,19,40092055,2506,15124,5
737,10,36137043,3214,14090,5
663,26,34395170,1904,12622,5
736,21,36887413,2330,13993,5
556,16,27815645,2305,10483,5
729,15,37119228,2381,13712,5
541,23,28785072,2146,10200,5
672,25,33173438,2628,12739,5
665,28,33844218,2262,12644,5
738,19,36699380,3415,13830,5
524,30,26582247,2274,10038,5
524,10,25998994,3044,10051,5
781,12,39361376,2385,15052,5
689,28,33984697,2709,12971,5
736,19,37526126,2505,13913,5
547,14,27428867,2429,10363,5
626,13,30747877,1822,11938,5
553,10,27838968,2104,10541,5
538,24,27936730,2194,10105,5
539,11,26696812,2315,10216,5
613,29,31122096,2588,11579,5
672,10,34218422,2369,12760,5
724,29,37252963,2627,13794,5
653,30,33662986,2237,12194,5
639,15,32000644,2190,12000,5
579,24,28700333,2189,11019,5
609,27,31437534,2680,11389,5
538,22,28079729,2606,10275,5
682,12,34031053,1993,12782,5
718,16,35714614,2845,13596,5
758,22,37345751,2636,14468,5
519,23,26608798,2113,10040,5
602,19,28873430,2113,11416,5
608,29,31126181,2567,11588,5
572,27,27239506,2832,10757,5
582,21,29201270,3268,11257,5
721,23,35601381,2210,13665,5
716,17,35011077,2658,13482,5
575,12,28866037,2302,11021,5
736,19,36988794,2513,14011,5
715,19,34722164,2774,13707,5
586,23,28877260,2767,11217,5
588,14,29539798,1931,11073,5
732,17,35085570,2579,13959,5
682,17,34307972,1602,12878,5
535,27,27123878,2959,10087,5
607,15,30056879,2568,11709,5
604,30,31025809,2356,11516,5
762,12,38695788,2416,14316,5
790,15,41409173,3090,14832,5
753,12,38763662,2513,14381,5
570,24,29531799,2343,10812,5
623,13,30595571,2528,11960,5
719,12,36705100,2367,13650,5
654,22,33366942,2650,12311,5
561,27,27593376,2395,10733,5
575,29,28233023,2548,10658,5
646,30,31704076,2631,12432,5
767,19,38055789,2951,14713,5
592,27,29231570,2641,11268,5
666,23,33562650,2356,12715,5
570,20,28029033,1914,10980,5
737,26,36864358,2845,14133,5
716,12,35200420,2267,13588,5
758,28,36841052,2450,14422,5
662,29,32753197,2614,12586,5
645,15,33350856,2993,12224,5
595,25,30285816,2247,11191,5
658,29,32433593,3020,12296,5
523,21,26402444,2944,10053,5
792,20,40849179,3060,15167,5
660,11,32506663,2395,12598,5
704,28,36253459,2635,13303,5
782,26,38316813,2141,14937,5
719,12,35267719,2353,13574,5
685,30,33059026,2217,12930,5
618,21,31005089,2003,11800,5
696,12,35712317,1779,13255,5
544,17,27801731,2694,10536,5
593,25,29599161,2858,11233,5
736,28,35295925,2057,13871,5
754,30,35809531,2609,14347,5
759,21,38904443,2122,14334,5
610,14,30639713,1526,11449,5
671,22,32921053,2198,12673,5
598,13,28757167,2077,11348,5
550,19,27727296,2687,10485,5
731,12,35743570,2157,13942,5
598,21,28896294,2696,11156,5
578,24,29123907,2698,10946,5
797,11,40426968,2967,15123,5
702,14,35750340,1767,13434,5
621,21,31620310,2233,11963,5
518,16,24219680,2700,9724,5
727,24,37724585,2684,13975,5
550,24,27814329,2532,10533,5
720,19,36317558,2246,13554,5
584,29,29629889,2416,11039,5
580,24,28686896,2684,11059,5
528,13,27386516,2196,9842,5
800,25,39758975,2572,15072,5
627,15,31981300,2073,11830,5
576,21,29874519,2792,10795,5
546,12,28092583,3068,10400,5
550,12,26971200,1400,10544,5
706,16,36540658,2882,13441,5
524,11,26530150,2449,9985,5
550,19,27408512,2927,10313,5
511,28,26867229,2364,9871,5
655,23,33456403,2729,12555,5
595,18,30182519,2369,11345,5
561,27,28671776,2592,10551,5
571,17,28870092,2708,10853,5
614,13,31530423,2749,11676,5
645,15,31556339,3159,12055,5
562,18,28389672,2537,10674,5
637,17,32909744,2307,12143,5
661,24,31291093,2165,12606,5
608,22,30504772,2481,11602,5
679,20,32550698,2690,12741,5
794,13,40188320,2744,14904,5
598,13,29904913,2633,11416,5
744,28,38605929,2600,14359,5
737,26,36876747,2489,14046,5
651,20,32520787,2514,12407,5
762,24,38002966,2216,14273,5
648,29,32212398,2779,12301,5
687,27,33386881,2569,13084,5
779,12,40599371,2157,14652,5
546,24,27436129,2925,10445,5
726,19,35854692,2662,13557,5
782,18,39000428,2109,14852,5
567,17,29165050,1987,10861,5
669,13,33427176,3648,12800,5
626,15,32101885,2071,11919,5
607,29,30176992,2681,11515,5
519,28,26342487,2165,9737,5
568,13,28178373,3003,10709,5
686,14,34963569,2788,12911,5
649,28,32078589,2015,12428,5
613,10,29159761,2666,11643,5
540,27,26320243,2261,10286,5
656,17,31697332,2303,12530,5
593,27,30131276,2490,11463,5
635,17,31890763,2030,11967,5
501,22,24900490,2708,9322,5
758,15,38127403,2650,14451,5
676,23,33186811,2802,12722,5
777,22,38143483,2504,14874,5
547,23,28738304,2694,10356,5
595,26,29121707,2463,11275,5
600,15,29972826,1679,11255,5
612,29,30309089,2677,11487,5
631,13,32082317,2681,11878,5
748,14,36403396,2781,14581,5
532,26,27681840,2770,10042,5
675,23,33926684,2639,12740,5
501,15,23881254,2436,9333,5
600,19,30413397,2993,11539,5
606,27,30984170,2473,11419,5
787,28,38326138,2355,15040,5
642,18,32630695,2008,12154,5
534,20,27085592,2773,10248,5
577,18,27580106,2245,11094,5
586,30,29239963,2748,11105,5
674,27,34624096,2516,13011,5
764,13,38108124,2060,14473,5
725,19,36523229,2717,13813,5
704,23,36339182,2890,13272,5
520,19,26515975,2583,10025,5
704,25,34744395,2811,13521,5
714,21,35543460,1952,13585,5
619,20,31333637,2898,11865,5
757,27,38549132,2547,14308,5
727,23,36388684,2552,13920,5
755,27,38492561,2631,14422,5
621,14,32385469,2519,11714,5
660,15,32542086,2539,12469,5
543,24,26988209,2942,10387,5
682,26,35819263,2528,12995,5
720,27,35442724,2292,13691,5
687,14,34077416,2534,12866,5
750,10,37540807,2956,14337,5
532,12,26146659,2444,10281,5
798,28,40099996,2805,15314,5
762,17,37592738,2021,14333,5
698,16,34370234,2280,13309,5
655,18,33952415,2419,12406,5
771,19,37777704,2468,14610,5
763,18,38322607,2114,14424,5
706,29,35516446,2035,13571,5
703,26,34366765,2268,13327,5
531,20,26451903,2759,9915,5
681,19,34206219,2840,12927,5
510,29,25697497,2402,9586,5
691,27,35071910,2483,13082,5
730,18,36455211,2639,13636,5
539,26,26846226,2198,10215,5
577,10,28180906,2087,10924,5
567,26,28137969,2405,10811,5
552,30,26413350,2408,10454,5
524,16,26582086,2271,9835,5
746,17,37023238,2240,14240,5
684,21,35419714,1569,13143,5
508,10,24799504,2416,9474,5
752,19,36721377,2410,14258,5
751,12,36767573,2515,14343,5
625,23,31616704,2272,11888,5
764,27,38934096,2489,14673,5
772,16,38358827,3116,14456,5
543,28,27265841,3083,10103,5
752,21,38483463,2255,14260,5
717,19,34023175,1838,13724,5
541,12,27203274,2139,10539,5
661,21,33422113,2562,12575,5
659,12,32657767,2118,12783,5
602,30,30471653,2600,11555,5
598,12,30475794,2444,11418,5
709,24,36235692,2888,13489,5
779,24,40138609,2302,14848,5
624,27,30379100,2337,11812,5
758,13,37534614,2678,14338,5
595,26,30560295,2295,11380,5
759,18,38426054,2729,14547,5
797,23,40055119,2156,15089,5
711,20,34454704,2607,13504,5
635,10,32090189,2348,12253,5
507,24,24099014,2555,9689,5
608,29,29924689,2706,11456,5
574,27,28243587,2499,10929,5
643,20,31010605,3159,12212,5
733,22,34772303,2107,14036,5
674,30,33052694,2479,12681,5
591,18,28883245,2314,11366,5
521,10,26246352,3441,9982,5
739,19,36328155,2469,14118,5
