NOOFTASKS,NOOFMAC,LENGTH,LOAD,ARRIVAL,ALGO
586,20,29017177,2770,11194,1
508,19,25386931,2414,9603,4
696,23,34145082,2735,13338,5
767,19,37365920,2582,14480,2
603,22,31202778,2659,11368,0
528,25,25632660,3215,10089,1
657,17,33331038,2287,12504,2
743,17,36626478,2594,14031,4
576,23,28740837,2245,10909,0
619,26,29581883,2870,11799,1
750,15,37192898,2788,14264,2
631,10,31374967,2777,11891,4
653,14,32555380,2506,12428,1
690,20,33608808,1947,13162,2
569,11,29037055,2369,10625,1
603,23,30382556,2493,11474,4
551,28,26884901,2192,10431,4
722,10,35089612,2433,13814,2
501,22,24886282,2713,9589,1
634,25,31248922,2339,12085,1
568,26,28515039,2210,10567,0
736,21,37571610,2411,14100,3
723,15,35876933,2458,13890,0
730,21,36584320,2641,13687,0
542,24,26387144,2374,10172,5
694,20,34740163,2328,13103,0
549,13,27931042,2827,10416,2
774,25,39301982,2139,14836,0
742,10,37742600,2400,14325,2
588,28,30367975,3135,11055,0
691,23,34524573,2682,12994,2
566,20,28666877,2987,10787,0
790,29,38698292,2716,15260,1
643,18,33417984,2414,12198,0
727,23,35929026,2597,13806,0
730,19,35762521,2769,13807,0
609,12,30525242,2349,11397,1
743,15,36566600,2988,14120,4
590,25,29618644,3229,11165,3
544,27,27939461,2249,10541,5
757,24,38194031,2520,14404,1
578,11,28353742,2552,10948,4
652,16,32039459,2857,12357,5
761,22,38867446,2756,14472,0
740,17,36842514,2399,13829,4
788,13,39102919,2775,14895,0
714,14,35026994,2043,13325,4
646,19,32113236,2943,12374,0
683,20,33450013,2040,13076,2
606,11,29132310,2353,11456,1
716,22,35682598,2789,13331,2
747,19,36836050,2912,14181,4
698,19,34412415,2312,13190,0
791,26,39560637,2340,15202,0
636,15,31419119,2337,12093,5
727,29,37192681,2433,13754,1
502,22,26710253,2415,9613,1
686,23,33615047,2955,13087,4
550,25,27544534,2707,10466,0
653,27,32689659,2749,12402,1
724,13,35271423,1946,13735,1
578,20,28962975,2849,10729,0
603,19,29592175,2511,11220,5
630,28,31159947,3258,11941,2
563,28,29068853,2885,10746,3
769,10,40356600,2621,14639,0
670,22,34342202,2840,12757,0
614,12,31120490,2431,11621,0
607,17,30092973,2843,11706,2
611,22,30513875,2791,11659,0
522,16,25637486,3177,9979,0
669,22,33977561,2277,12725,0
718,30,34796541,2261,13593,0
659,17,33836073,2465,12495,4
695,12,34445518,2093,13316,4
618,25,30811833,2164,11903,1
551,20,27663459,2383,10526,1
532,21,26683382,2126,10181,0
644,13,32104668,2058,12176,0
692,24,34095662,2053,12969,5
701,18,34648214,2288,13558,0
541,14,26717968,2469,10231,2
638,13,31426632,2173,11931,4
797,14,40784355,2524,15148,2
733,23,37326933,2411,13771,0
565,17,27692746,2996,10770,1
784,23,39149613,2507,14919,1
548,16,28567378,2818,10354,2
652,11,32757118,3615,12228,2
750,26,37140852,2760,14176,1
687,20,33786680,2609,12793,0
750,28,37925666,2427,14394,0
668,19,34428383,2526,12463,0
583,13,28868446,2524,10824,1
709,29,34641419,2199,13546,0
741,14,36819076,1727,14060,1
661,10,33583841,2987,12521,0
706,30,36732793,2017,13375,0
670,24,32732118,2413,12636,1
692,15,35523937,2166,13061,2
714,14,36094533,2725,13566,1
785,26,39890871,2122,14869,0
642,18,31910993,2028,12286,0
580,26,28574689,2342,11124,5
725,21,38175540,2868,13816,1
644,30,31563159,2158,12218,0
787,24,38831539,1842,14747,0
632,28,32049362,2288,12089,1
502,13,24704963,1889,9447,1
532,27,26176900,2615,10222,3
750,27,36552037,2665,14219,0
643,17,33527683,2123,11986,0
512,28,25250397,2026,9641,1
564,11,27339067,2975,10757,4
754,25,37828501,2457,14368,1
788,15,38803326,2456,14875,0
706,25,35043931,2773,13359,1
606,15,30620531,2058,11527,4
788,27,38662330,2779,15185,0
502,22,24945227,2083,9380,0
713,30,36779558,1865,13395,1
636,23,32010062,2418,12051,5
776,12,38628888,2286,14662,0
589,13,30231284,2553,10972,1
736,17,37115399,2045,13898,1
755,27,39371719,2546,14254,0
773,14,38764435,2749,14583,2
687,12,33946632,2335,12974,4
533,27,26344107,2615,10125,0
758,29,37364889,2825,14246,0
614,18,30628091,3196,11825,0
715,23,34185312,2912,13697,2
595,20,30134280,3030,11350,1
729,11,37067455,2190,13728,0
687,18,35748029,2860,13169,2
672,11,33332905,2869,12764,0
636,18,33020926,2938,12077,1
701,14,34480553,3429,13401,0
538,18,27409993,2370,10262,1
780,22,38494369,2666,14961,0
520,19,26832784,2004,9709,4
693,29,34089814,2886,12965,0
749,26,36202534,2791,14205,1
776,13,37787615,2232,14742,2
724,10,37308418,1586,13640,2
794,16,39607483,2150,14939,4
759,10,36447533,2227,14429,1
765,23,37711331,2450,14474,1
656,21,31428600,2801,12497,0
592,15,31394239,2751,11368,5
638,13,32910596,2721,12080,0
544,30,27963411,2984,10419,2
776,18,39064873,2133,14989,2
597,21,29204547,2561,11592,5
656,11,33084646,2943,12380,4
790,27,38551930,2721,15258,0
718,17,35541681,1898,13490,1
526,28,27186558,2461,10019,0
644,13,31634394,2602,11994,0
724,26,35752673,2729,13886,0
523,12,26184902,2073,9966,0
728,10,37479259,3048,13856,0
522,16,25977007,2031,9880,0
604,22,29855155,2138,11501,0
615,21,30643847,2252,11629,1
686,20,34918115,1824,13024,0
525,22,26794506,2094,10054,0
775,25,39168411,2399,14670,1
643,26,31605436,2488,11982,0
635,25,31367405,2409,12228,0
657,13,33641790,2286,12482,0
654,21,31789755,2816,12392,0
779,11,40286744,2479,14799,2
649,30,31421084,2676,12198,1
549,13,27240607,3016,10519,2
611,14,31500531,1874,11411,1
524,11,27102275,2237,9941,0
547,11,27952650,2088,10480,2
509,26,25617793,2356,9657,0
749,11,37025221,1888,14102,2
705,22,36714559,2531,13531,1
538,18,27920542,2290,10066,4
507,30,26488876,2461,9454,0
683,16,34848998,1885,13101,1
677,30,36220178,2445,12889,1
522,25,26394968,2322,10069,2
637,28,30142203,2517,11814,5
784,13,38336703,2504,14896,0
561,24,28824266,2083,10648,2
674,24,33056662,2653,12782,1
668,27,32674977,2450,12628,0
555,10,26790974,2905,10427,0
748,26,37241499,2155,13970,0
532,13,26616431,2207,10122,2
792,27,39366823,3086,14884,0
537,30,26113582,1951,10259,0
662,22,32993095,2553,12686,5
567,21,28576850,2092,10685,5
511,27,24987127,2729,9961,4
505,30,25961778,2718,9397,0
745,28,37582164,2883,14241,0
718,12,36432069,2418,13756,0
682,28,36017523,2405,12863,5
522,27,25874573,2387,9978,0
674,12,32620234,2349,12816,0
679,20,34875436,2580,12658,1
509,22,24685848,2579,9547,4
587,27,29559272,2226,11314,1
511,13,25425436,2477,9625,0
693,22,34451425,2362,13196,0
598,13,30028138,2255,11398,2
567,11,28442466,2370,10926,4
631,13,30624859,2581,12101,4
734,24,37852509,2453,13767,0
557,20,27375468,2388,10730,0
662,28,34770708,2487,12748,1
721,11,36376489,2714,13538,1
769,22,38137053,2132,14413,0
517,22,26058692,2118,9784,0
658,10,33214645,2306,12398,0
603,30,29738137,2553,11563,0
691,25,34988906,2108,13254,1
790,18,39343779,2691,14649,0
642,22,32709663,2342,12028,0
764,20,38429138,2302,14528,1
600,11,29663509,3050,11319,2
564,21,28330769,2447,10833,1
522,20,26295647,2230,10001,0
512,21,26037648,2413,9914,0
638,30,32384344,2423,12049,0
534,20,26302563,2419,10303,1
698,22,34861176,2301,13319,0
718,27,35471198,2878,13887,0
756,16,37886317,2540,14182,0
502,12,25286721,2466,9477,5
666,30,34286897,1964,12575,5
638,16,32001185,1320,12227,1
513,22,25084200,2361,9746,0
532,22,26696268,2406,10153,0
510,20,25406318,2378,9764,5
705,22,34608950,2798,13360,0
739,19,37776871,2456,14027,2
621,26,32764689,2593,11936,2
571,20,28259517,2421,10861,0
590,11,29334784,2343,11254,4
573,14,30681236,2752,10738,4
522,24,27039729,1971,10194,0
696,26,36328204,2300,13138,5
642,30,32485111,2705,12019,1
720,12,34745123,2779,13563,4
555,15,27566814,2150,10325,1
548,13,26739831,2212,10579,2
713,30,35764968,1924,13734,0
581,19,29573292,1969,11050,0
740,15,36609328,1880,13894,1
699,23,34339452,2252,13429,1
525,30,27135551,2177,9764,0
703,29,34921920,2327,13283,0
642,15,33859278,1610,12207,0
503,11,24108744,2123,9641,0
691,12,35221394,3501,13075,2
586,18,29851754,2392,11044,0
800,30,39762981,2500,15236,0
622,25,30495782,2668,11809,0
664,29,32370520,2355,12497,5
749,27,37592750,2491,14139,2
519,25,25403292,2424,9799,0
563,24,27924766,3208,10941,0
593,16,28675677,1391,11241,0
624,17,30778666,2883,11706,0
797,23,39884799,2410,14902,0
703,28,34990770,2341,13129,0
741,25,37935503,2013,14133,5
715,21,36880199,2529,13627,0
786,21,39708781,2311,14558,0
687,18,34186010,2883,12909,1
750,16,36980191,2780,14248,0
621,28,30269209,2573,11931,0
599,25,29684989,2370,11568,5
728,14,35629498,2222,13839,1
699,13,34256012,3525,13263,0
541,13,28038522,2473,10182,4
767,19,38342944,2796,14491,2
758,23,37805453,2553,14461,1
647,28,32038768,2517,12397,1
646,27,32639790,1971,12220,0
660,19,33441035,2420,12503,1
534,29,26641003,2425,10192,0
527,29,25713311,2363,9797,1
531,11,25809242,2381,9955,0
785,15,38646497,2312,14954,1
560,30,28582262,3009,10970,2
507,28,24903973,2531,9463,1
587,12,28852687,2711,11304,3
555,24,28754283,2521,10561,0
593,25,29204038,2096,11261,5
756,19,37105018,2144,14226,0
685,11,33569474,1581,12873,1
537,11,27031954,2835,10202,2
563,30,29006791,2345,10669,1
690,17,36091191,2822,13215,4
762,26,38452508,2566,14400,0
774,14,38097981,2537,14509,5
673,20,34288466,2911,12613,0
667,30,34802413,2742,12696,0
537,30,27408314,2273,10200,1
799,11,39609912,2361,15051,2
603,30,29857524,2667,11536,2
681,11,32311355,1858,12929,0
658,26,32985701,2631,12449,4
551,22,28882174,2334,10543,0
631,26,31827642,2357,12076,2
605,23,31055538,3240,11447,2
663,30,32531226,2383,12565,1
765,20,38584341,1999,14644,0
524,13,25504688,1826,9820,0
528,27,27830250,2467,9970,0
508,21,25399856,2760,9722,1
717,13,35719562,2376,13631,2
566,11,27846081,2484,10535,4
587,20,27785104,2393,11106,0
707,11,36285100,3096,13425,2
796,16,40401883,1936,15257,2
789,30,40151192,2232,15122,0
691,22,34126979,2336,13159,0
641,26,31403495,1993,12184,0
750,19,36311832,2789,14302,4
568,22,27854630,2450,10557,2
658,23,33467568,2471,12684,2
520,21,26551918,2537,9739,1
647,26,32976860,2263,12162,1
631,29,31359818,2986,11904,2
627,25,30908866,2609,11905,0
613,20,30384477,2689,11734,0
787,13,38993581,2154,14987,0
744,25,36825719,2481,14253,2
561,28,28341392,2604,10720,1
566,23,28577889,2452,10634,1
602,15,30753230,2544,11313,2
556,24,26753695,2510,10570,0
532,17,27349720,2242,10109,3
628,23,30614716,2240,11694,0
571,23,28980895,2368,10721,4
651,17,32532524,2139,12463,0
509,27,24436918,2574,9622,1
510,15,25016134,2263,9723,4
740,17,37130054,2286,13909,1
571,22,27870100,2645,10886,4
665,15,34381802,2467,12715,3
526,20,26203228,2579,10009,0
601,13,30541175,2441,11419,1
543,13,26708429,3015,10240,4
558,26,26751757,2724,10392,1
772,15,39074297,2360,14631,0
695,11,34771111,2926,13076,0
679,11,33064022,2266,12844,1
800,21,39972456,2136,15005,0
766,14,39772984,2261,14677,2
677,28,34033776,2428,12829,0
775,26,39179294,2109,14776,1
549,23,28486628,2451,10233,1
751,26,36537974,2331,14307,1
553,21,27981034,2378,10447,0
754,16,38022930,2419,14436,4
774,29,39877312,2340,14812,2
566,27,28783687,2404,10921,0
502,22,25166511,1915,9432,2
799,27,40201044,2619,15192,1
644,17,31984961,2279,12428,0
740,18,35780081,2969,14041,0
787,13,39856407,2553,14729,1
590,12,29060081,2766,11328,0
691,26,34931096,2893,13071,2
561,16,28215127,2819,10554,1
719,22,35949187,2442,13455,0
730,11,36261466,2993,13823,0
694,19,33815778,2331,13135,2
765,21,36836199,2359,14919,0
672,18,33457798,2308,12478,0
590,12,30050186,3292,11139,4
710,30,36144676,2514,13441,0
638,10,32122274,2082,12110,1
667,28,33178272,2507,12830,5
635,18,31282781,2102,12050,4
642,29,32918058,2199,12223,0
784,21,38949869,2284,14836,0
730,14,36850777,2224,13874,0
568,27,28040927,2586,10743,2
581,18,29724013,2739,11099,0
709,30,36985923,2441,13434,1
566,21,27384314,2671,10818,5
535,26,26964938,2663,10275,3
521,21,24162220,3069,9850,2
619,21,30226963,2944,11859,0
574,10,28897290,2784,10906,2
559,16,28469379,2494,10365,3
515,11,26694000,3321,9958,4
599,27,29837317,2222,11224,4
769,30,37653681,2663,14354,4
677,25,34545142,2413,13073,1
532,10,26715240,3497,10246,2
611,26,30020888,2256,11603,0
547,14,27127898,2793,10423,2
663,13,32936597,3017,12628,0
575,24,28537542,2458,10971,0
691,18,34855745,2894,13115,2
546,25,27269737,3029,10178,4
672,15,33452132,2301,12862,0
782,29,39953673,2533,15054,0
612,13,30773288,2227,11749,0
781,26,40089714,2309,14592,0
517,25,26177157,2761,9877,2
705,28,35783345,2982,13272,0
507,19,25084340,2004,9624,1
656,14,32257328,2412,12719,2
570,17,28852277,2288,10904,2
578,30,28837044,2385,10808,0
731,16,38264588,3065,13710,1
630,10,30970981,2140,12052,1
693,26,34236278,2614,13209,1
613,22,30874775,2114,11543,0
562,29,27563272,2178,10658,0
751,11,39491050,2996,14280,1
621,13,29811544,2625,11610,1
718,24,35034175,2479,13654,2
605,15,30652061,2498,11436,0
642,25,31198479,2603,12076,0
647,25,31897302,2230,12434,0
694,26,34285053,2204,13137,2
561,23,28784575,2317,10328,1
523,24,26093526,2163,9856,0
755,19,36971826,2185,14270,0
522,14,26986676,2785,9871,5
710,25,35665237,2250,13455,0
776,28,38063093,2757,14630,5
684,20,34773558,2645,12996,0
624,18,31573733,2544,11746,2
504,15,24822262,2650,9539,5
668,12,33255721,1999,12672,1
643,13,31295336,2064,12249,3
609,17,30397339,2797,11628,4
689,10,34050716,2869,12965,0
618,29,30745495,1965,11904,0
702,22,35574895,3193,13503,0
559,13,28145981,2670,10660,2
684,28,35185370,2237,13157,0
708,18,34121321,2907,13532,0
562,21,28047806,2440,10502,5
724,10,35587718,1609,13471,2
747,30,39785634,2076,14238,2
585,18,27761370,2501,11255,0
619,22,30926409,2419,11877,0
528,30,26253589,2298,9803,0
757,25,38533434,2991,14231,1
527,24,26859198,2940,9908,0
603,21,29380215,2412,11440,0
717,24,36153426,2917,13628,2
765,22,38863883,2739,14562,0
787,10,40706576,2672,15011,0
537,13,27320531,2342,10185,5
583,30,29525559,2714,10937,0
588,20,29370974,2424,10808,0
762,25,38185874,2270,14409,1
660,11,32757577,1827,12469,1
563,14,28058635,2609,10870,4
746,23,36895063,2257,14079,5
544,18,27693898,2211,10570,4
542,21,26808250,2844,10202,0
624,20,31081820,2244,11881,4
733,13,36392503,2868,13895,1
714,30,36673261,2994,13593,0
510,15,25824583,2918,9666,2
607,13,30912594,2380,11690,5
748,25,36384529,2478,14331,2
694,26,34758811,2886,13274,0
544,17,27862287,2984,10228,0
578,18,29322339,2727,11186,0
680,15,34378726,3062,13010,0
617,13,31298216,1689,11916,2
517,26,24726771,3281,9650,4
626,26,31441490,2174,11991,0
605,13,29191322,3182,11493,4
574,25,29159050,2746,10935,0
716,15,35480627,2700,13615,4
738,12,36216446,2530,13966,2
595,17,29646597,1983,11239,2
554,17,27076642,1966,10540,1
680,13,34543122,2518,12866,4
788,24,38875072,2382,15154,0
592,18,28871893,2552,11306,0
599,20,31478881,2847,11310,5
765,12,37908844,2132,14372,4
704,24,36304110,2601,13400,1
510,19,26568398,2181,9938,0
523,11,26362607,2176,9883,0
727,25,36057682,2818,13902,0
774,18,38201201,2733,14591,5
704,20,34313696,2292,13454,0
666,16,33373990,3072,12604,4
729,21,36867358,2434,13796,0
660,11,34004080,2354,12391,4
579,29,28612943,2306,10829,4
568,16,27379233,2801,10755,0
620,26,30898677,2477,11817,1
504,27,25309527,2822,9590,0
730,18,36298416,2195,13820,0
540,20,26981433,2444,10156,1
597,26,29811630,1725,11613,5
661,10,33744116,1267,12416,0
657,17,33474399,2852,12221,0
716,11,36666870,2281,13301,2
735,13,36957915,2894,13883,2
675,30,33195136,2394,12781,0
758,27,37121560,2477,14299,0
623,18,31615154,3461,11863,1
515,16,25624947,2709,9737,0
731,14,36329933,2679,13991,0
572,28,29110533,2462,10800,5
738,30,37194398,2503,14031,0
698,27,34004838,2585,13300,0
605,17,29915107,2384,11442,1
783,13,39464742,1674,14882,4
753,22,37924425,2759,14232,0
560,17,28303004,2212,10540,2
674,16,33768376,2846,12892,2
649,30,32134849,2692,12370,2
523,23,25456483,1890,10030,0
690,23,34998088,2781,13186,1
639,29,31730984,2224,12267,1
619,29,30641981,2882,11750,0
553,24,27616000,2404,10504,0
578,10,29724573,2071,10975,2
621,17,30897493,3066,11617,0
734,17,37034147,2340,13766,0
700,24,33855412,2823,13406,0
612,28,30533258,2622,11867,0
726,23,35586611,2583,13749,0
556,27,26591679,2325,10284,0
763,23,38443701,2705,14385,1
730,19,36225703,2408,13942,0
702,11,34180232,2238,13418,2
673,30,34211237,2665,12759,0
698,13,34266080,1785,13104,0
792,18,39041670,2130,15003,2
547,30,26571243,2513,10320,1
652,28,32831583,2601,12389,4
709,13,35705781,2811,13400,1
708,12,35351434,2203,13517,2
517,20,25866050,2666,9771,0
585,22,28875898,3043,11157,0
751,24,37242811,2848,14369,4
562,28,27227612,2824,10654,0
730,15,36091095,2489,13766,0
626,17,30825092,2912,11756,5
684,25,34961726,2348,12943,5
624,21,31103746,2462,11704,0
745,16,36313820,2517,14110,2
787,28,40091494,2283,14850,0
629,22,32752921,2504,11845,2
512,18,25933838,2749,9704,4
545,29,27053763,2479,10327,0
546,10,26517808,1791,10415,4
718,16,35814229,2427,13556,5
670,20,33412477,2820,12621,1
585,22,28930462,3291,11113,0
626,23,31700263,2488,11785,2
676,15,34827095,2850,12737,1
517,23,24856014,2565,9800,1
525,22,25855400,2292,9938,0
726,23,36411538,2049,13843,1
681,11,32546554,2958,12924,4
794,16,37776580,3273,15090,0
519,25,24792907,2601,9924,0
648,21,31120242,2856,12037,1
688,12,34895120,2955,13165,2
567,27,28816963,2137,10536,2
736,23,36365812,2689,14102,1
750,12,37012243,2260,14277,0
538,14,27140475,3135,10294,2
579,19,29776922,2281,10978,0
606,16,29156484,2706,11533,0
630,27,32004303,2328,12168,4
695,18,33925837,1819,13104,5
630,13,31293859,2600,11874,5
589,29,29806757,2659,11142,0
633,10,32342311,2886,11983,2
789,25,40471389,2870,14999,0
726,21,35764361,2160,13771,0
683,16,34694264,3030,12883,2
798,15,40864853,2313,15088,2
707,23,35120982,1631,13523,0
554,19,27024930,2356,10552,0
663,21,33138583,2213,12539,5
608,19,30754898,2035,11517,0
535,24,26095885,2921,10158,3
800,10,40724661,2522,15159,4
635,22,31467081,2453,12103,0
513,28,27565609,2792,9741,0
772,23,37461907,2847,14657,1
752,29,36167029,2860,14306,4
711,25,35343196,2457,13331,0
686,30,34701064,2397,12768,0
755,29,38204240,2555,14560,1
525,24,26280997,2324,10067,0
729,18,35506299,2892,13813,0
628,18,30291874,2411,12106,1
634,18,30801121,2717,12068,2
750,21,38532444,2483,14344,0
723,21,35399243,2018,13695,0
512,26,25128457,2719,9654,0
529,30,26646679,2231,10077,1
779,12,38238350,2644,14934,2
626,21,30400332,2959,12018,5
731,26,38148525,2224,13870,0
549,20,27278701,2616,10441,0
793,14,39704854,2331,15271,0
796,22,40889527,2987,15058,2
614,15,30752687,3064,11594,0
784,23,39286271,2337,14876,0
502,10,25369754,2503,9540,0
629,18,32819887,1909,12077,1
691,22,33926165,2599,13238,2
524,19,26516646,2818,9958,0
624,14,30975080,2938,11756,0
648,29,35188141,2564,12388,0
546,22,27353231,2351,10193,5
627,13,32066607,2730,11912,2
598,17,31643315,2209,11408,5
631,30,32883755,2149,11805,4
757,22,37422596,2456,14377,1
601,17,30594066,2825,11326,2
738,14,37895711,3286,13719,2
697,10,34582570,3232,13252,0
595,16,31183184,2288,11295,4
651,18,31955726,2146,12429,5
781,22,39439194,2168,14779,0
747,25,37269824,2240,14108,0
739,28,36404028,2858,13857,0
704,22,34149699,2570,13200,0
745,26,37253669,2514,13982,1
677,13,32753243,2569,12876,1
550,23,28207015,2148,10426,0
668,25,33506475,2060,12927,0
577,24,27497033,2235,10848,1
525,22,25949634,2545,9864,0
518,17,26657660,2162,9726,0
699,20,34253904,2896,13268,0
648,15,32040499,2289,12201,1
694,17,35018921,2589,13198,4
727,27,35548479,2409,13754,0
670,26,32615900,2105,12737,0
634,26,32667963,2502,12018,2
549,11,27290058,2526,10300,4
665,15,32225938,2206,12747,0
677,27,33698506,2138,12735,0
675,24,33462596,2109,12912,0
647,14,31652317,2113,12353,0
741,20,36068773,2668,14006,0
506,25,25071266,2622,9818,0
681,29,34149553,2623,12881,1
647,17,32980169,2567,12358,0
641,28,32487626,2119,11985,0
655,11,33347400,2276,12398,2
725,20,35960943,1918,13623,0
607,21,30669922,2705,11384,0
674,24,34632541,2626,12666,1
538,27,27422569,2780,10285,4
613,28,29669124,2741,11725,0
537,27,26952847,2465,10359,1
618,15,30344035,2812,11684,1
502,18,25679709,1718,9537,0
749,27,37634258,2509,14508,0
709,27,35280719,2445,13346,0
633,16,31576081,2718,12121,0
756,27,37676672,2620,14310,0
725,20,36917350,2322,13682,5
565,25,28249381,2288,10818,1
782,19,38870647,3104,14841,5
516,20,25007024,2821,9715,5
607,21,29950097,2351,11615,1
556,13,27723213,3014,10471,0
678,10,33683658,2061,13071,0
675,29,31643671,2965,12847,0
771,20,37977518,2553,14784,2
777,18,38492395,2582,14667,2
778,29,40714411,2768,14867,0
759,10,38144254,2202,14336,0
683,11,34547260,2859,13064,2
584,27,29681634,2786,11094,0
579,11,28309701,2372,10894,4
725,20,36412327,1741,13686,0
746,29,35914930,2188,14236,1
563,23,28542663,2202,10685,0
673,21,34425732,2401,12474,1
609,24,30770197,2511,11544,1
634,22,32674627,2302,12018,2
554,22,27452433,2472,10312,0
547,20,26677838,2260,10373,1
587,24,29242417,2551,11184,0
679,17,34489571,2797,13029,5
645,22,31461927,2954,12227,0
591,15,29745355,1629,11191,2
637,18,32348052,2137,12196,4
731,25,38149059,2974,13985,1
639,22,32379071,2148,12055,1
607,22,30074506,1904,11595,2
653,14,30985843,1951,12415,1
520,12,25152230,3155,10098,2
700,16,35147201,2931,13397,0
767,12,38549306,3230,14400,4
763,27,39109741,2636,14291,0
788,25,40353888,2741,14924,0
604,19,30503838,2158,11409,1
703,15,36090690,3192,13314,0
688,13,35120618,1945,13024,4
682,19,34012761,2194,12843,4
535,10,26251416,3837,10154,3
572,16,27631989,2131,10780,0
669,14,32038601,2316,12473,0
512,22,26180731,2663,9494,4
637,28,32649862,2159,11882,1
766,23,38501338,2124,14585,2
553,26,29013632,2182,10420,0
742,29,36474073,2397,14219,2
587,25,30050990,2843,11160,1
672,27,34121913,2467,12885,0
586,13,28844435,2391,11166,0
702,22,34043665,2380,13409,1
665,23,33612518,2796,12422,4
513,27,26054822,2059,9523,1
738,18,37449618,1926,14126,0
747,22,38257876,2796,13918,2
515,26,25758742,2447,9810,4
679,16,33300803,3159,13017,5
774,16,39696846,2506,14496,4
540,27,27846036,2403,10280,0
774,13,39270096,2539,14773,1
740,23,35889001,2453,14115,0
744,12,37387933,2445,14210,1
744,15,36815123,2121,14208,4
543,24,27748239,2757,10389,1
509,10,24967162,2581,9926,4
790,28,40127741,2576,15034,0
551,30,27269081,2826,10586,0
581,30,28148523,2349,11016,1
782,23,39337658,3209,14951,4
532,15,27845537,2353,10315,3
502,29,24476284,2334,9546,1
704,18,35902295,2598,13302,0
578,25,27987558,2508,11156,1
756,24,37615453,2721,14237,0
623,16,32047911,2951,11894,5
793,29,39117232,2200,14833,0
555,17,28245452,2616,10534,0
794,22,38832361,2510,14969,1
641,21,31333508,2374,12022,0
764,11,38377608,3051,14297,2
698,20,37139605,2582,13302,1
690,23,34385509,2850,13201,0
706,15,34740600,3204,13377,0
735,10,36685886,2912,13946,0
564,21,28470275,2424,10738,2
770,19,37347553,2000,14681,0
578,26,30146499,2539,10957,4
598,11,29289426,2915,11451,4
503,10,24347775,2557,9583,0
565,18,28837451,2583,10844,0
658,15,33581229,1763,12550,5
611,10,31125090,3019,11524,0
707,24,36192104,2810,13282,2
504,21,25078097,2793,9655,3
561,19,27248524,2768,10627,0
569,12,28305436,2598,10767,2
759,12,37985568,2536,14564,0
521,12,25967760,3121,10120,2
618,21,30096827,2493,11781,0
550,20,27250424,2562,10411,2
753,23,38104961,1663,14319,4
616,13,30745224,2646,11645,0
566,17,28817745,2639,10892,5
566,20,27827550,2487,10811,0
705,23,33527102,1671,13472,0
700,30,35360113,2490,13148,0
560,21,27702202,2511,10602,0
655,22,32255888,2705,12355,2
785,23,38256298,2814,14833,0
694,19,35638176,2969,13307,0
741,24,37795990,2477,14138,0
522,24,26347255,2577,9962,2
713,22,35336026,2584,13364,2
683,21,33175673,2577,12878,1
775,18,38242954,2505,14696,0
578,12,28916124,2950,11134,0
630,12,30801354,1854,11910,0
699,13,34593983,2678,13144,0
754,20,37708451,2433,14238,0
698,16,34140230,2790,13281,0
723,14,35722112,2334,13729,4
633,27,31025474,2511,11935,0
777,11,39717529,2112,14923,1
782,15,41698733,2541,14807,5
664,18,33272446,2405,12583,2
544,10,27197349,2513,10234,1
620,30,31017070,2301,11639,1
662,15,32477328,2237,12485,2
633,23,32557348,2379,12133,0
632,14,32370881,2491,11977,3
680,30,33819573,2407,13025,1
633,11,32147370,2038,12003,2
699,28,34347311,2601,13274,1
589,17,29524852,3023,11395,0
669,10,32876513,3110,12935,0
604,22,29410795,2387,11361,0
774,18,39180416,2493,14797,0
578,21,29499277,2943,10974,5
785,27,37212415,2580,14923,0
526,20,26982320,2692,9795,1
692,29,33887398,2159,13080,1
779,29,40100064,2623,14887,2
650,16,32880178,2320,12367,0
517,10,25964595,2422,9776,2
540,24,28111918,2606,10128,4
612,17,30823883,2618,11611,1
647,22,31843548,2806,12233,1
609,14,29954798,2469,11649,4
571,19,29117051,2950,10854,0
673,24,34260662,2021,12706,0
640,14,31484960,2347,12135,1
651,27,33268748,2528,12501,3
500,24,24890897,1788,9451,0
578,30,27985548,2326,10950,0
780,12,39960466,2910,14733,1
731,13,37142388,1735,13971,1
553,14,27443962,3090,10534,1
552,24,27815497,2666,10608,0
742,12,37740203,2031,14257,0
685,18,33688486,2409,12886,0
667,25,33030959,2393,12924,4
548,28,27067776,2524,10474,0
791,22,39785402,2248,14958,1
644,12,32529736,2911,12363,0
688,20,34106223,2774,13045,1
715,14,33747541,2746,13686,2
731,25,37142506,2777,13829,0
717,23,35423246,2600,13591,1
784,22,38854067,2870,14736,1
779,21,39781254,2496,14725,0
592,28,28209303,2616,11444,0
786,20,38892312,2999,14957,1
667,15,33402248,2648,12706,1
639,10,31043021,2698,12152,0
777,19,37665646,2697,14723,1
541,15,28155275,2253,10266,4
799,27,39984613,2197,15201,3
500,29,25036906,2515,9246,2
755,12,37853004,2511,14273,0
668,13,32728201,3046,12772,0
554,18,28354596,3310,10438,0
695,18,34463948,2571,13149,0
533,27,26629905,2657,10024,0
649,21,31946789,2680,12345,0
621,12,30586127,2417,11879,4
531,11,26012534,2317,10006,0
500,19,25604199,2397,9523,1
632,26,32022526,2480,12127,5
761,24,37970891,2682,14653,0
614,13,31474153,1928,11667,0
680,24,34284561,2532,12783,1
756,24,38205730,2265,14583,0
593,24,29585188,2589,11383,0
650,14,32279911,2141,12101,0
703,26,35106569,2573,13383,0
